ID,Movie Name,Year,Timing(min),Rating(10),Genre,Language,Votes
tt10482064,The Prologue,2019,102 min,-,Drama            ,bengali,-
tt0319621,Kaadhal Parisu,1987,143 min,6,"Drama, Romance            ",tamil,90
tt10840242,Vajramukhi,2019,106 min,-,"Horror, Thriller            ",kannada,-
tt10422718,Jungle Love,2007,-,-,Adventure            ,hindi,-
tt0389970,En Kadami,1964,-,-,-,tamil,-
tt1562859,Golmaal 3,2010,155 min,5.5,"Action, Comedy            ",hindi,7509
tt0235683,Pooram,1989,124 min,7.2,Drama            ,malayalam,12
-,Shamshera,2021,-,-,"Action, Adventure            ",hindi,-
tt0156463,Der Aaye Durust Aaye,1981,-,-,Animation            ,hindi,-
tt13187786,Madhura Swapna,2016,133 min,-,Drama            ,kannada,-
tt0140784,Aakhri Khat,1966,153 min,6.9,Drama            ,hindi,119
tt5336366,Shorolipi,1971,-,8,"Drama, Musical            ",bengali,13
tt0268882,Aalkkoottathil Thaniye,1984,139 min,6.9,"Drama, Romance            ",malayalam,124
tt9674904,Megh Bijlee Badal,1983,-,-,"Drama, Family, Romance            ",bengali,-
tt14332840,Sangam,1977,-,-,-,urdu,-
tt11810838,Muddaa,2020,106 min,-,Drama            ,hindi,-
tt8661774,M80 Moosa,2014–2018,-,7.7,"Comedy, Drama, Family            ",malayalam,7
tt0441048,Dhoom 2,2006,152 min,6.5,"Action, Crime, Thriller            ",oriya,24205
tt0361048,Thalli Thandrulu,1970,-,-,Drama            ,telugu,-
-,Muttukumara,,-,-,Drama            ,kannada,-
tt12150172,Nirmal Anand Ki Puppy,2019,100 min,-,Drama            ,hindi,-
-,Visa,,132 min,-,Drama            ,punjabi,-
tt0390476,Shanti Nilayam,1972,144 min,6.9,-,telugu,23
tt13546092,Ente Mathavu,2020– ,22 min,-,Drama            ,malayalam,-
tt1308658,Nyayam Kosam,1988,-,-,Mystery            ,telugu,-
tt5820544,Sei,2018,128 min,4.1,"Action, Crime, Thriller            ",tamil,58
tt14032784,Gharandaaz,1994,-,-,Drama            ,marathi,-
tt13729494,Bombat Car,2010,-,-,Drama            ,kannada,-
tt0242286,Ashabari,1949,-,-,Drama            ,bengali,-
tt7933564,Vanjagar Ulagam,2018,161 min,6.1,"Action, Crime, Drama            ",tamil,215
tt1534509,Sonar Harin,1959,154 min,6.2,Drama            ,bengali,13
tt1864473,Rong,2004,-,-,Drama            ,assamese,-
tt8076982,Kalkandu,2014,-,-,Comedy            ,tamil,-
tt0055341,Punasha,1961,120 min,7.9,Drama            ,bengali,19
tt0352510,Kurukkan Rajavayi,1987,-,6.2,-,malayalam,10
tt13710226,Pebbles,2021,75 min,7.2,Drama            ,tamil,36
tt7547682,Hero Gamchawala,2015,-,-,"Action, Drama, Romance            ",bhojpuri,-
tt6277920,Koodu,2016,24 min,-,"Short, Drama, Family            ",malayalam,-
-,Captain Nawab,,143 min,-,"Action, Drama, Thriller            ",hindi,-
tt6272972,Prahalaathaa,1933,-,-,-,tamil,-
tt0258880,Phaansi Ka Phanda,1990,150 min,-,"Crime, Drama            ",hindi,-
tt9244936,Ashleel Udyog Mitra Mandal,2018,115 min,7.9,Drama            ,marathi,22
tt1763188,Aukha Jatt,1969,-,-,-,punjabi,-
tt0214665,Ek Phool Do Mali,1969,150 min,6.6,"Drama, Family, Musical            ",hindi,204
-,Aviyal,,-,-,Drama            ,malayalam,-
tt0075669,Amar Akbar Anthony,1977,184 min,7.5,"Action, Comedy, Drama            ",hindi,7259
tt0250631,Oon Paoos,1954,127 min,-,-,marathi,-
tt8307164,Oohachitram,2013,-,-,Thriller            ,telugu,-
tt10360782,A1,2019,109 min,5.1,"Comedy, Drama            ",tamil,431
tt3426284,Thalaimuraigal,2013,-,7.7,Drama            ,tamil,82
tt13439214,Doo,2011,-,-,Drama            ,tamil,-
tt0066324,Samskara,1970,113 min,7.4,Drama            ,kannada,100
tt4271820,OK Kanmani,2015,139 min,7.4,Romance            ,malayalam,5030
tt0273318,Kudumba Vaarthakal,1998,-,5.1,-,malayalam,7
tt13394334,Aathi Narayana,2012,135 min,-,Drama            ,tamil,-
tt2215301,Marina,2012,135 min,5.5,"Comedy, Drama            ",tamil,311
tt0057568,Tere Ghar Ke Samne,1963,149 min,7.5,"Romance, Musical, Comedy            ",hindi,391
tt13569514,Akku,2008,90 min,-,Drama            ,tamil,-
tt6060178,Pyar nahi Milta,2006 TV Movie,90 min,-,"Drama, Music, Romance            ",urdu,-
tt4327470,Agam Puram,2010,-,-,Action            ,tamil,-
tt1736552,Breakaway,2011,101 min,5.7,"Comedy, Drama, Sport            ",punjabi,2217
tt2122340,Ferrari Ki Sawaari,2012,140 min,6.4,"Comedy, Drama, Family            ",hindi,5080
tt5313980,Tere Bin Laden: Dead Or Alive,2016,104 min,4.3,Comedy            ,hindi,851
tt1542932,Parinati,1986,130 min,-,Drama            ,bengali,-
tt3771536,Shivaay,2016,153 min,6.2,"Action, Adventure, Drama            ",hindi,9795
tt3113966,Maze Le Lo,1975,-,-,Comedy            ,hindi,-
tt5175168,Terror,2016,130 min,6.8,"Action, Crime, Thriller            ",telugu,70
tt7459158,Clean Eid Ul Adha,2017,-,-,Short            ,urdu,-
tt0275553,Njangal Jayikkum Njangal Bharikum,1985,-,-,-,malayalam,-
-,Dhobi Ki Dulhan Pyari Hai,,-,-,Comedy            ,hindi,-
tt10994994, Black Narcissus,2020,54 min,6.6,Drama            ,nepali,175
tt1238735,Dhoom Dadakka,2008,128 min,3.4,"Comedy, Crime, Drama            ",gujarati,87
-,Namhin Gotrohin,,80 min,-,"Drama, War            ",bengali,-
tt0244184,Sardar,1955,-,8,Biography            ,hindi,15
tt1459944,Nayak Nuhen Khalanayak,2005,-,4.4,"Drama, Mystery, Thriller            ",bengali,8
tt14266386,Chal Khel Kheluya Doghe,2009,-,-,Drama            ,marathi,-
tt0237424,Madame Rani,1995,-,2,Action            ,punjabi,23
tt1355546,Ayan,2009,162 min,7.4,Action            ,tamil,8694
tt8595874,Chennai Ungalai Anbudan Varaverkirathu,2015,127 min,4.3,Drama            ,tamil,7
tt2420776,Sikandera,2001,157 min,-,Action            ,punjabi,-
tt2558082,Babar Jonno Judhdho,2008,-,5.3,Action            ,bengali,6
tt0092507,Abhimanyu,1991,140 min,7.1,"Crime, Drama, Musical            ",malayalam,313
tt1579652,Pelli Neeku Subham Naku,1992,-,-,Comedy            ,telugu,-
tt7919680,Karwaan,2018,114 min,7.5,"Adventure, Comedy, Drama            ",hindi,13549
tt1147508,Doraemon: Nobita no Dorabian Naito,1991,99 min,7,"Animation, Adventure, Comedy            ",hindi,411
tt8914082,Altabanu,1982,-,-,Fantasy            ,bengali,-
tt8076418,Asuravadham,2018,122 min,6.3,"Action, Drama            ",tamil,275
tt3738624,Drishya,2014,154 min,8.3,"Drama, Thriller            ",kannada,710
tt13004480,Veeri Veeri Gummadi Pandu,2016,149 min,-,Drama            ,telugu,-
tt5572110,Lambardaar,1995,-,-,Action            ,punjabi,-
tt1821700,Waar,2013,130 min,7.9,"Action, Crime, Drama            ",urdu,29393
tt8372636,7th Villa,2018,125 min,-,Horror            ,hindi,-
-,Oru Bilathikadha,,-,-,-,malayalam,-
tt14349956,Radio Madhav,2021,132 min,-,Drama            ,telugu,-
tt4351750,Kiosk,2011,13 min,-,"Short, Comedy            ",urdu,-
tt0230622,Parinati,1989,125 min,7.1,Drama            ,hindi,51
tt2094869,Krishna Bhakt Sudaama,1968,92 min,-,"Comedy, Drama, Fantasy            ",hindi,-
tt11603262,Chinna Raja,1999,-,-,Crime            ,tamil,-
tt11423108, Alif Laila,1997–2002,-,-,"Adventure, Fantasy            ",urdu,-
tt11354298,Naane Raja,2019,130 min,-,Drama            ,kannada,-
tt0089959,Sanjog,1985,148 min,7,Drama            ,hindi,84
tt0157100,Teen Ustad,1961,-,-,"Action, Adventure, Crime            ",hindi,-
-,Patel Vs Patrick,,135 min,-,Comedy            ,gujarati,-
tt7867076,Aapla Manus,2018,138 min,7.1,"Drama, Thriller            ",marathi,740
tt0352623,Neeyallengil Njan,1987,-,-,-,malayalam,-
tt0260983,Jaya Gopi,1955,-,-,-,tamil,-
tt0155499,Antarnaad,1991,160 min,5.5,Drama            ,hindi,108
tt0102071,Hum,1991,184 min,6.8,"Action, Comedy, Drama            ",hindi,2751
tt7547508,Gathbandhan Pyar Ke,2010,-,-,Romance            ,bhojpuri,-
tt1591615,World Cupp 2011,2009,-,3.5,"Crime, Drama, Sport            ",punjabi,26
tt0292265,Swanthamevide Bandhamevide,1984,-,6.4,"Action, Drama            ",malayalam,13
tt0359858,Pyaar Ka Toofan,1990,-,-,"Action, Romance            ",hindi,-
tt3522402,Pingla Bharthri,1990,-,-,Drama            ,hindi,-
tt0353972,Samooham,1993,142 min,7,Drama            ,malayalam,42
tt0253533,Raja Shriyal,1939,-,-,-,marathi,-
tt4637614,Jid Jattan Di,1993,-,-,Action            ,punjabi,-
tt0405624,Aaha Brahmachari,1993,106 min,-,-,kannada,-
tt14071038,Theethum Nandrum,2021,143 min,7.3,Action            ,tamil,48
-,Naa Naa,,-,-,Drama            ,tamil,-
tt13322322,Bhalobashar Shohor - Bus Stop,2019,45 min,-,Drama            ,bengali,-
tt2094009,Goswami Tulsidas,1964,-,-,"Adventure, Drama, Fantasy            ",sanskrit,-
tt4186118,Iyobinte Pusthakam,2014,158 min,7.7,"Action, Adventure, Drama            ",tamil,2103
tt14266820,Mujrim Kon,1970,-,-,-,urdu,-
tt13275854,Master Mind,2015,-,-,Drama            ,kannada,-
tt5905556,Talkhiyan,2012–2013,-,8.4,Drama            ,urdu,11
tt1437599,Dharma Raja,1980,-,-,-,tamil,-
tt4786618,Krishnamma Kalipindi Iddarini,2015,-,7.6,"Drama, Romance            ",telugu,90
tt0106577,The Clap Trap,1995,52 min,-,-,hindi,-
tt14216586,Meri Izzat Teri Ghairat,1968,-,-,-,punjabi,-
tt1218038,The President Is Coming,2009,90 min,6.8,Comedy            ,oriya,636
tt2023645,Phhir,2011,100 min,5,"Drama, Mystery, Romance            ",hindi,184
tt0268403,Kanal Kattakal,1978,-,-,-,malayalam,-
tt2231566,Shaya,2013,18 min,8.1,"Short, Drama            ",oriya,9
tt13748462,Surya Eva Vrukshamithra,2018,126 min,-,Drama            ,kannada,-
tt0353292,Cheppu Kilukkana Changathi,1991,-,6.2,Comedy            ,malayalam,44
-,Kaithi 2,,-,-,Action            ,tamil,-
tt14255864,Yuga Yugagale Sagali,2008,-,-,Drama            ,kannada,-
tt0232744,Swapna Bhoomi,1967,-,-,-,malayalam,-
tt0259422,Mangala,1951,182 min,-,Drama            ,telugu,-
tt0268384,Inspector,1957,-,5.6,Action            ,hindi,15
tt4879452,Bhoot Ka Pyar,2005,-,-,Drama            ,hindi,-
tt10731704,Enakku Innum Kalyanam Aakale,2019,111 min,-,Comedy            ,tamil,-
tt8668014,Aakhri Raat,2018 TV Movie,40 min,8.5,"Comedy, Drama, Romance            ",oriya,13
tt14170178,Irul: Ghost Hotel,2021,99 min,-,Horror            ,tamil,-
tt0149674,Congregation,1986,140 min,6.5,Drama            ,urdu,15
tt0320472,Sirayil Pootha Chinnamalar,1990,109 min,-,-,tamil,-
tt11422498,Makeup,2020,140 min,5,Drama            ,marathi,24
tt2706294,Benaam Rishte,1992,-,-,Drama            ,hindi,-
tt14111026,Laxmi,2000,-,-,Drama            ,marathi,-
tt6790002,Bandhu Tomar,2010,140 min,-,Drama            ,bengali,-
tt4966114,Gemeni,I 2002,-,7.2,Action            ,hindi,5
tt13684570,Vismaya Pranaya,2010,-,-,Drama            ,kannada,-
tt10370878,Duppatlo Minnagu,2019,-,-,"Action, Drama            ",telugu,-
tt0353380,Eagle,1991,-,6.7,-,malayalam,6
tt0268115,Aana Paachan,1978,-,-,-,malayalam,-
tt0235342,Dheere Sameere Yamuna Theere,1976,140 min,-,-,malayalam,-
tt5908314,Bossgiri,2016,165 min,5.5,"Action, Comedy, Thriller            ",bengali,295
tt1219802,Zameer,1980,-,-,-,urdu,-
tt9900388,Hansa Ek Sanyog,2019,135 min,7.6,Drama            ,hindi,13
tt5201164,Care of Footpath 2,2015,132 min,7.1,Crime            ,kannada,34
tt0385894,Naag Padmani,1957,-,-,Fantasy            ,hindi,-
tt1841542,Children's Party,2011,135 min,7.4,"Comedy, Drama, Family            ",hindi,7195
tt4435628,Valiyavan,2015,140 min,5.2,"Action, Drama            ",tamil,218
tt7248506,8½Intercuts- Life and Films of K G George,2017,109 min,-,"Documentary, Biography            ",malayalam,-
tt11773496,Mike Testing 143,2020,-,-,Comedy            ,telugu,-
tt0319439,Geethanjali,1985,-,5,-,tamil,10
tt0259214,Bhai-Bhai,1956,164 min,5.8,Drama            ,hindi,15
tt1637718,Society Kaam Se Gayi,2011,-,5.7,Drama            ,hindi,11
tt0401896,Yeh Sach Hai,1975,120 min,-,-,telugu,-
-,Bhavachitra,,-,-,"Mystery, Thriller            ",kannada,-
tt0246448,Bahen Ka Prem,1935,-,-,-,hindi,-
-,Dhuniyavinte Orattath,,-,-,Comedy            ,malayalam,-
tt5349762,Dangga,1991,140 min,5.2,"Action, Crime, Drama            ",bengali,12
tt0903871,Kalyana Mantapa,1991,-,-,-,kannada,-
tt8890402,Ramba Urvasi Menaka,1977,126 min,-,Drama            ,telugu,-
tt4882172,Kaam Path,2005,-,-,Thriller            ,hindi,-
tt9436672,Kandanam,2013,-,-,Thriller            ,tamil,-
tt3172160,Eno Onthara,2010,-,5.4,"Drama, Romance            ",kannada,13
tt1300343,Bhale Donga,1989,-,3.4,"Action, Comedy, Drama            ",hindi,107
tt8013822,Kathrikka Vendakka,2018,-,-,Family            ,tamil,-
tt0362043,Prem Ki Devi,1936,-,-,-,hindi,-
tt1909789,Inki Toh Aisi Ki Thaisi,2011 Video,-,-,"Comedy, Crime, Drama            ",urdu,-
tt14079180,Nirbhaya,2017,147 min,-,Drama            ,marathi,-
tt0240631,Jeevitham,1950,-,-,Drama            ,telugu,-
tt1483363,Doctor,1965,-,-,-,urdu,-
tt7547222,A Twist of Date,2017,110 min,-,"Comedy, Horror, Mystery            ",hindi,-
tt0238003,Aai,1981,-,-,-,marathi,-
tt7942858,Kadhile Bommala Katha,2017,-,-,"Horror, Romance            ",telugu,-
tt0302952,Putt Jattan De,1983,123 min,7.5,"Action, Comedy, Drama            ",punjabi,67
tt0261334,Sumangali,1965,163 min,7.2,"Drama, Family            ",telugu,9
tt5117030,Quetta,2016,-,9.3,Drama            ,oriya,15
tt3128046,Amigoz: No Love No Pain,2014,-,-,"Short, Comedy, Romance            ",malayalam,-
tt4921860,MSG 2 the Messenger,2015,134 min,6.7,"Action, Comedy, Drama            ",malayalam,8420
tt0381317,Khel Kismat Ka,1977,-,-,Drama            ,hindi,-
tt11778404,22,2020,122 min,-,"Action, Thriller            ",telugu,-
tt5370488,Valliyum Thetti Pulliyum Thetti,2016,148 min,3.3,"Action, Comedy, Thriller            ",malayalam,175
tt10483736,Parkiya,2019,146 min,-,Action            ,marathi,-
tt2725182,En Arumai Manaivi,1989,-,-,Drama            ,tamil,-
tt6509874,SIXER,2001,80 min,-,Drama            ,hindi,-
tt2779664,Madhirashi,2012,145 min,3.1,"Comedy, Drama            ",malayalam,24
tt6917012,Atumgiri,2017,-,7.1,Romance            ,marathi,12
tt0255295,Kannezhuthi Pottum Thottu,1999,129 min,7.1,Thriller            ,malayalam,140
tt2801578,Amar Jyoti,1984,-,-,Romance            ,hindi,-
tt0308696,Pandavapuram,1986,93 min,-,Fantasy            ,malayalam,-
tt5439868,Romance,III 2013,-,-,Romance            ,telugu,-
tt1637692,Kuchh Kariye,2010,-,4.1,"Adventure, Drama, Music            ",hindi,15
tt0841096,Ei8ht Shani,2006,-,4.6,Horror            ,hindi,36
-,Googly Gumm Hai,,-,-,"Romance, Thriller            ",hindi,-
tt0156648,Jogajog,1958,-,-,-,bengali,-
tt0354620,Harivillu,2003,-,-,"Drama, Family            ",telugu,-
tt13387442,Pudhiya Kaaviyam,2012,123 min,-,Drama            ,tamil,-
tt7822622,Onaaigal Jakkiradhai,2018,125 min,3.5,"Drama, Horror            ",tamil,11
tt3506034,Vaasna Ki Bookh,1988,-,-,Thriller            ,hindi,-
tt13812822,Maghot Mamonir Biya,2002,-,-,"Drama, Romance            ",assamese,-
tt7148036,Neoti,1999,146 min,4.6,"Drama, Romance            ",bengali,7
tt1321388,Gandaragandudu,1969,147 min,-,-,telugu,-
tt0378282,Maan,1954,-,-,-,hindi,-
tt0151466,Main Tulsi Tere Aangan Ki,1978,151 min,6.7,"Drama, Family            ",hindi,122
tt3659414,Tara Rani Ki Amar Katha,1994,-,-,Fantasy            ,hindi,-
tt4656718,Baghawat,1968,-,-,Action            ,hindi,-
tt8665794,Byomkesh Gotro,2018,136 min,6.4,"Crime, Mystery, Thriller            ",bengali,546
tt0236798,Toofan Men Pyar Kahan,1966,-,-,"Drama, Romance            ",hindi,-
tt0385982,Raja Bhaiya,2003,127 min,3.7,"Comedy, Drama            ",hindi,208
tt1575619,Loyola College,2001,150 min,-,Romance            ,telugu,-
tt3433292,Rojavanam,1999,-,4.7,-,tamil,18
tt0238007,Aboli,1953,-,-,-,marathi,-
tt3368384,Sakharam Binder,1974,153 min,8.5,Drama            ,marathi,19
tt13090238,I Will Born Tomorrow,2017,15 min,-,"Short, Drama            ",nepali,-
tt0237158,Dharam Shatru,1988,-,4.3,"Action, Crime, Thriller            ",hindi,6
tt14090856,Kwatle Satisha,2014,-,-,Drama            ,kannada,-
tt2014184,Bint e Muryum,2009,15 min,5.7,"Short, Drama, Romance            ",urdu,23
tt0230916,Umaji Naik,1938,-,-,-,marathi,-
tt0111384,Teesra Kaun?,1994,160 min,5.3,"Comedy, Thriller            ",hindi,126
tt0269427,Karinizhal,1971,-,-,-,malayalam,-
tt0366502,Gali Theke Rajpath,1959,90 min,5.1,Family            ,bengali,17
tt10763826,Marshal,2019,143 min,6.7,Action            ,telugu,282
tt2804926,Anita Mera Naam,1985,-,-,Action            ,hindi,-
tt0156899,Police Detective,1960,-,-,"Crime, Mystery, Thriller            ",hindi,-
tt7752930,The Holy Fish,2017,89 min,7.2,Drama            ,hindi,16
tt0289175,Ek Je Aachhe Kanya,2000,123 min,6.8,Drama            ,bengali,57
tt5321762,Shraddhaandh,2000,-,-,Horror            ,hindi,-
tt11206650,Titvi - A Bright Hope...,2019,-,-,-,marathi,-
tt0361503,Devdas,1935,141 min,6.7,Drama            ,bengali,34
tt0288161,Pancha Ratnam,1979,-,-,-,malayalam,-
tt8344532,Tej... I Love You,2018,122 min,5.5,Romance            ,telugu,358
tt0319690,Kizhakku Vasal,1990,144 min,6.7,"Drama, Romance            ",tamil,66
tt0082071,Bezubaan,1982,137 min,7.3,"Drama, Romance            ",hindi,69
-,Rang Ratta,,-,-,"Comedy, Romance            ",punjabi,-
tt7998242,Avane Srimannarayana,2019,174 min,7.9,"Action, Adventure, Comedy            ",kannada,5067
tt14214652,Ishti,2016,108 min,-,Drama            ,sanskrit,-
tt11423276, Alif Laila,1997–2002,-,-,"Adventure, Fantasy            ",urdu,-
tt0040290,Didi,1948,-,-,"Drama, Musical            ",hindi,-
tt1380166,Nanna Rosha Nooru Varusha,1980,-,-,-,kannada,-
tt0231219,Baghi Sipahi,1936,-,-,-,hindi,-
tt9248940,Dream Girl,III 2019,132 min,7,"Comedy, Romance            ",hindi,11859
tt0267294,Bangalee,1936,142 min,-,Drama            ,bengali,-
tt3186618,Qeemat,1956,-,-,Drama            ,hindi,-
tt4767346,Yahudi Ki Beti,1956,-,-,Drama            ,hindi,-
tt0255013,Boeing Boeing,1985,110 min,7.3,Comedy            ,malayalam,958
tt0384403,Paap Ko Jalaa Kar Raakh Kar Doonga,1988,153 min,5.5,Crime            ,hindi,66
tt0254149,Atma,1993,-,6,-,tamil,20
tt0155912,Nidra,1981,-,6.4,-,malayalam,10
tt2044821,Money Money More Money,2011,-,4.3,Comedy            ,telugu,50
tt0061370,Aurat,1967,149 min,7.3,"Comedy, Drama            ",oriya,58
tt4486372,The Making of Sarkar Sahab,2007 TV Movie,34 min,-,Documentary            ,urdu,-
tt5310090,Saala Khadoos,2016,109 min,7.6,"Action, Drama, Sport            ",hindi,11480
tt0231361,Chor Chor Chhupja,1975,-,-,"Drama, Family            ",hindi,-
-,Tryst with Destiny,,-,-,Drama            ,bengali,-
tt0249931,Sach,1989,-,6.4,Drama            ,hindi,9
tt0285993,Rhythm,2000,140 min,7.6,"Drama, Musical, Romance            ",tamil,771
tt0333638,Irattakuttikalude Achan,1997,-,6.3,Drama            ,malayalam,138
tt0155024,Poikkal Kuthirai,1983,147 min,6.6,Comedy            ,tamil,39
tt2406676,Ek Thi Daayan,2013,135 min,5.7,"Horror, Romance, Thriller            ",hindi,3970
tt12600358,Badla Hindustani Ka,2018,-,-,Drama            ,hindi,-
tt9145616,Mol,2015,-,7.4,Drama            ,urdu,9
tt4322008,Nellu,2010,-,-,Drama            ,tamil,-
tt11311996,Mathi,2020,134 min,-,Drama            ,tamil,-
tt0156166,Vedam Puthithu,1987,144 min,7.3,Drama            ,tamil,198
tt7277708,Hunger,2016 Video,8 min,-,"Short, Drama, Family            ",malayalam,-
tt12504236,Knock Knock,II 2020,50 min,-,Thriller            ,bengali,-
tt0239781,Parwaaz,1954,-,-,-,urdu,-
tt7533498,Closure,VII 2016,3 min,-,"Short, Drama            ",urdu,-
tt1346299,Pavitra Prema,1984,-,-,-,kannada,-
tt10127868,Narasimha,2001,139 min,6.2,Action            ,tamil,45
tt0353712,Manyanmaar,1992,-,5.6,"Comedy, Drama            ",malayalam,34
tt0320097,Hum Kisi Se Kum Nahin,2002,161 min,4.4,"Action, Comedy, Drama            ",hindi,1333
tt0779725,Antham Kadidi Aarambam,1981,91 min,-,Drama            ,telugu,-
tt0278907,Alakal,1974,-,-,-,malayalam,-
tt11157774,Gundey,2017,176 min,-,Drama            ,bhojpuri,-
tt0375571,Ayitha Ezhuthu,2004,160 min,7.9,"Action, Drama, Thriller            ",tamil,3464
tt0232502,Radhe Shyam,1932,-,-,-,hindi,-
tt13282610,Dove,2015,137 min,-,Drama            ,kannada,-
tt1354058,Rayara Bandharu Mavana Manege,1993,-,8.2,-,kannada,22
tt2690574,Khiladi No 1,1997,-,6.8,Action            ,hindi,17
tt8943662,Raahgir,2019,85 min,7.3,Drama            ,hindi,25
tt10968482,Venpa,2019,146 min,7.8,Romance            ,tamil,165
tt14320930,Banamathi,2007,-,-,Drama            ,kannada,-
tt7773536,Bhalobasar Golpo,2013,-,-,"Drama, Romance            ",bengali,-
tt5873892,Yahan Sabhi Gyani Hain,2020,115 min,5.1,Comedy            ,hindi,239
tt0254989,Beauty Palace,1999,-,-,Romance            ,malayalam,-
tt3810060,Daddy,2014 TV Movie,-,8.4,"Comedy, Drama            ",urdu,29
